ID,FORM,LEMMA,UPOS,XPOS,FEATS,Pronunciation
5,ٻولي,ٻول,NOUN,NN,XPOS =,Pronunciation = boli
6,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
7,قوم,قوم,NOUN,NN,XPOS =,Pronunciation = Qoam
8,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌي,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindhi
2,تهذيب,تهذيب,NOUN,NN,XPOS =,Pronunciation = Tahzeeb
3,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
4,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
5,اڪثر,اڪثر,ADV,RB,XPOS =,Pronunciation = Aksar
6,تهذيبن,تهذيب,NOUN,NNS,XPOS =,Pronunciation = Tahzeebun
7,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
8,ماءُ,ماءُ,NOUN,NN,XPOS =,Pronunciation = Maau
9,رهي,ره,VERB,VB,XPOS =,Pronunciation = Rahay
10,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌي,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindhi
2,ٻولي,ٻول,NOUN,NN,XPOS =,Pronunciation = boli
3,عربي,عرب,ADJ,JJ,XPOS =,Pronunciation = Arabi
4,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
5,ديوناگري,ديوناگري,NOUN,NN,XPOS =,Pronunciation = Devnaagri
6,طريقن,طريقو,NOUN,NNS,XPOS =,Pronunciation = Tareeqan
7,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
8,لکي,لک,VERB,VB,XPOS =,Pronunciation = Likhay
9,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
10,پڙهي,پڙه,VERB,VB,XPOS =,Pronunciation = parhay
11,وڃي,وڃ,VERB,VB,XPOS =,Pronunciation = waghhay
12,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
13,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌي,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindhi
2,ٻولي,ٻول,NOUN,NN,XPOS =,Pronunciation = boli
3,سڄي,سڄ,ADJ,JJ,XPOS =,Pronunciation = Sajji
4,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
5,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
6,ڳالهائي,ڳاله,VERB,VB,XPOS =,Pronunciation = Ghaalhaae
7,وڃي,وڃ,VERB,VB,XPOS =,Pronunciation = waghhay
8,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
9,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌي,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindhi
2,ٻولي,ٻول,NOUN,NN,XPOS =,Pronunciation = boli
3,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
4,شمار,شمار,ADJ,JJ,XPOS =,Pronunciation = Shumaar
5,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
6,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
7,قديم ترين,قديم,ADJ,JJ,XPOS =,Pronunciation = Qadeemtareen
8,ٻولين,ٻول,NOUN,NNS,XPOS =,Pronunciation = boolian
9,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
10,ٿئي,ٿي,VERB,VB,XPOS =,Pronunciation = theeay
11,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
12,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
2,هڪ,هڪ,NUM,CD,XPOS =,Pronunciation = Hik
3,خوشحال,خوش,ADJ,JJ,XPOS =,Pronunciation = Khush'haal
4,خطو,خط,NOUN,NN,XPOS =,Pronunciation = Khito
5,رهيو,رهيو,VERB,VBD,XPOS =,Pronunciation = Rahyo
6,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
2,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
3,آ,آ,VERB,VB,XPOS =,Pronunciation = Aa
4,ساھ,ساھ,NOUN,NN,XPOS =,Pronunciation = Saah
5,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
6,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
7,کانسواءِ,کان,ADP,IN,XPOS =,Pronunciation = khaansiwaae
8,اسان,آءُ,PRON,PRP,XPOS =,Pronunciation = Asaan
9,ڪجھ,ڪجھ,ADV,RB,XPOS =,Pronunciation = kujh
10,به,به,ADP,IN,XPOS =,Pronunciation = Bi
11,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
12,آهيون,آهي,AUX,VB,XPOS =,Pronunciation = Aahyoon
13,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
2,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
3,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
4,ڪيترين,ڪيترو,ADJ,JJ,XPOS =,Pronunciation = ketarian
5,ئي,ئي,ADV,RB,XPOS =,Pronunciation = Ee
6,تهذيبن,تهذيب,NOUN,NNS,XPOS =,Pronunciation = Tahzeebun
7,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
8,ماءُ,ماءُ,NOUN,NN,XPOS =,Pronunciation = Maau
9,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
2,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
3,انب,انب,NOUN,NN,XPOS =,Pronunciation = Amb
4,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
5,گھڻو,گھڻو,ADJ,JJ,XPOS =,Pronunciation = Ghanno
6,مشهور,مشهور,ADJ,JJ,XPOS =,Pronunciation = Mash'hoor
7,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
2,تي,تي,ADP,PRP,XPOS =,Pronunciation = Te
3,هميشه,هميشه,ADV,RB,XPOS =,Pronunciation = Hamesha
4,ڌارين,ڌار,NOUN,NNS,XPOS =,Pronunciation = dharyan
5,حملا,حملو,NOUN,NNS,XPOS =,Pronunciation = Hamlo
6,ڪيا,ڪيو,VERB,VB,XPOS =,Pronunciation = kaya
7,آهن,آهي,AUX,VB,XPOS =,Pronunciation = Aahin
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
2,پاڪستان,پاڪستان,PROPN,NNP,XPOS =,Pronunciation = Pakistan
3,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
4,صوبو,صوبو,NOUN,NN,XPOS =,Pronunciation = Sobo
5,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
6,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
7,هتان,هتان,PRON,PRP,XPOS =,Pronunciation = Hitaan
8,جا,جو,ADP,IN,XPOS =,Pronunciation = Ja
9,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
10,سادا,سادو,ADJ,JJ,XPOS =,Pronunciation = Saada
11,آهن,آهي,AUX,VB,XPOS =,Pronunciation = Aahin
12,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
2,پاڪستان,پاڪستان,PROPN,NNP,XPOS =,Pronunciation = Pakistan
3,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
4,تمام,تمام,ADV,RB,XPOS =,Pronunciation = Tamam
5,سٺو,سٺو,ADJ,JJ,XPOS =,Pronunciation = Sutho
6,صوبو,صوبو,NOUN,NN,XPOS =,Pronunciation = Sobo
7,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
8,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
9,سنڌي,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindhi
10,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
11,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
12,پراڻي,پراڻ,ADJ,JJ,XPOS =,Pronunciation = Puraani
13,ٻولي,ٻول,NOUN,NN,XPOS =,Pronunciation = boli
14,آهي,آهي,AUX,VB,XPOS =,Aahay
15,جيڪا,جيڪو,DET,DT,XPOS =,Pronunciation = Jekaa
16,ڪيترن,ڪيترو,ADJ,JJ,XPOS =,Pronunciation = ketaran
17,ئي,ئي,ADV,RB,XPOS =,Pronunciation = Ee
18,ملڪن,ملڪ,NOUN,NN,XPOS =,Pronunciation = Mullkan
19,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
20,ڳالهائجي,ڳاله,VERB,VB,XPOS =,Pronunciation = Ghaalhaaejay
21,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
22,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
2,اسان,آءُ,PRON,PRP,XPOS =,Pronunciation = Asaan
3,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
4,سڃاڻپ,سڃاڻپ,NOUN,NN,XPOS =,Pronunciation = Sughaanap
5,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
6,اسان,آءُ,PRON,PRP,XPOS =,Pronunciation = Asaan
7,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
8,ماءُ,ماءُ,NOUN,NN,XPOS =,Pronunciation = Maau
9,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سلڇڻي,سلڇڻو,ADJ,JJ,XPOS =,Pronunciation = Sulchhini
2,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
3,سٻاجھي,سٻاجھ,ADJ,JJ,XPOS =,Pronunciation = Sabaajho
4,انسان,انسان,NOUN,NN,XPOS =,Pronunciation = Insaan
5,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
6,هرڪوئي,هر,DET,DT,XPOS =,Pronunciation = Harkoee
7,عزت,عزت,NOUN,NN,XPOS =,Pronunciation = izat
8,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
9,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سچ,سچ,NOUN,NN,XPOS =,Pronunciation = sach
2,هميشه,هميشه,ADV,RB,XPOS =,Pronunciation = Hamesha
3,ڪڙو,ڪڙو,ADJ,JJ,XPOS =,Pronunciation = karro
4,لڳندو,لڳ,VERB,VBG,XPOS =,Pronunciation = Laghando
5,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
6,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سڄڻ,سڄ,NOUN,NN,XPOS =,Pronunciation = Sajjan
2,سائين,سائين,ADJ,JJ,XPOS =,Pronunciation = Saeen
3,مٺا,مٺو,ADJ,JJ,XPOS =,Pronunciation = Mithaa
4,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
5,غريبن,غريب,ADJ,JJ,XPOS =,Pronunciation = Ghareeban
6,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
7,توکي,تو,PRON,PRP,XPOS =,Pronunciation = Tokhay
8,پارت,پارت,NOUN,NN,XPOS =,Pronunciation = paarat
9,آ,آ,VERB,VB,XPOS =,Pronunciation = Aa
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سج,سج,NOUN,NN,XPOS =,Pronunciation = Sij
2,اڀري,اڀري,ADJ,JJ,XPOS =,Pronunciation = ery
3,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
4,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
5,سٺا,سٺو,ADJ,JJ,XPOS =,Pronunciation = Suthaa
6,دوست,دوست,NOUN,NN,XPOS =,Pronunciation = Doast
7,مشڪل,مشڪل,ADJ,JJ,XPOS =,Pronunciation = Mushkil
8,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
9,ملندا,مل,VERB,VBG,XPOS =,Pronunciation = Milanda
10,آهن,آهي,AUX,VB,XPOS =,Pronunciation = Aahin
11,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,ستا,ستو,PRON,PRP,XPOS =,Pronunciation = Sutaa
2,اٿي,اٿي,ADJ,JJ,XPOS =,Pronunciation = Uthy
3,جاڳ,جاڳ,NOUN,NN,XPOS =,Pronunciation = Jaag
4,ننڊ,ننڊ,NOUN,NN,XPOS =,Pronunciation = Nind
5,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
6,ڪجي,ڪج,VERB,VB,XPOS =,Pronunciation = kajay
7,ايتري,ايتري,ADV,RB,XPOS =,Pronunciation = Aitery
8,،,،,PUNC,-,XPOS =,Pronunciation = Behak ji nishani
9,سلطاني,سلطان,ADJ,JJ,XPOS =,Pronunciation = Sultaani
10,سهاڳ,سهاڳ,NOUN,NN,XPOS =,Pronunciation = Suhaag
11,ننڊون,ننڊ,NOUN,NNS,XPOS =,Pronunciation = Nindroon
12,ڪندي,ڪن,VERB,VBG,XPOS =,Pronunciation = kandi
13,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
14,ملي,مل,VERB,VB,XPOS =,Pronunciation = Milay
15,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سبزي,سبز,NOUN,NN,XPOS =,Pronunciation = Sabzi
2,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
3,مند,مند,NOUN,NN,XPOS =,Pronunciation = Mund
4,ختم,ختم,ADJ,JJ,XPOS =,Pronunciation = Khatam
5,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
6,وئي,وئي,VERB,VBD,XPOS =,Pronunciation = Waee
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
8,ساوڪ,ساوڪ,NOUN,NN,XPOS =,Pronunciation = Sawak
9,اکين,اک,NOUN,NNS,XPOS =,Pronunciation = Akhayan
10,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
11,تازگي,تازگي,NOUN,NN,XPOS =,Pronunciation = Taazigi
12,پيدا,پيدا,ADJ,JJ,XPOS =,Pronunciation = peda
13,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
14,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
15,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سانئيم,سانئين,PRON,PRP,XPOS =,Pronunciation = Saeenm
2,سدائين,سدا,ADV,RB,XPOS =,Pronunciation = Sadaeen
3,ڪرين,ڪر,VERB,VB,XPOS =,Pronunciation = kareen
4,مٿي,مٿ,ADJ,JJ,XPOS =,Pronunciation = Mathay
5,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
6,سڪار,سڪار,ADJ,JJ,XPOS =,Pronunciation = Sukaar
7,دوست,دوست,NOUN,NN,XPOS =,Pronunciation = Doast
8,مٺا,مٺو,ADJ,JJ,XPOS =,Pronunciation = Mithaa
9,دلدار,دل,PROPN,NNP,XPOS =,Pronunciation = Dildaar
10,عالم,عالم,NOUN,NN,XPOS =,Pronunciation = Aalam
11,سڀ,سڀ,ADJ,JJ,XPOS =,Pronunciation = Sabh
12,آباد,آباد,NOUN,NN,XPOS =,Pronunciation = Aabad
13,ڪرين,ڪر,VERB,VB,XPOS =,Pronunciation = kareen
14,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,سائين,سائين,ADJ,JJ,XPOS =,Pronunciation = Saeen
2,خاموش,خاموش,ADJ,JJ,XPOS =,Pronunciation = Khamosh
3,ٿيو,ٿي,VERB,VBD,XPOS =,Pronunciation = theo
4,مونکي,مون,PRON,PRP,XPOS =,Pronunciation = Moonkhay
5,ڪهاڻي,ڪهاڻي,NOUN,NN,XPOS =,Pronunciation = Kahani
6,لکڻي,لک,NOUN,NN,XPOS =,Pronunciation = Likhani
7,آ,آ,VERB,VB,XPOS =,Pronunciation = Aa
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,زندگي,زندگي,NOUN,NN,XPOS =,Pronunciation = Zindagi
2,گلن,گل,NOUN,NNS,XPOS =,Pronunciation = gulan
3,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
4,سيج,سيج,NOUN,NN,XPOS =,Pronunciation = Sej
5,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
6,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
7,زندگي,زندگي,NOUN,NN,XPOS =,Pronunciation = Zindagi
8,ڪنڊن,ڪنڊو,NOUN,NNS,XPOS =,Pronunciation = kando
9,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
10,سيج,سيج,NOUN,NN,XPOS =,Pronunciation = Sej
11,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
12,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,زندگي,زندگي,NOUN,NN,XPOS =,Pronunciation = Zindagi
2,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
3,جيئڻ,جيءُ,VERB,VB,XPOS =,Pronunciation = Jeean
4,سکو,سک,VERB,VB,XPOS =,Pronunciation = Sikho
5,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,زندگي,زندگي,NOUN,NN,XPOS =,Pronunciation = Zindagi
2,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
3,وهنوار,وهنوار,NOUN,NN,XPOS =,Pronunciation = Wahnwaar
4,سادگي,سادگي,NOUN,NN,XPOS =,Pronunciation = Saadgi
5,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
6,هلائجي,هلاءِ,VERB,VB,XPOS =,Pronunciation = Halaejay
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
8,زندگي,زندگي,NOUN,NN,XPOS =,Pronunciation = Zindagi
9,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
10,ڪو,ڪو,DET,DT,XPOS =,Pronunciation = ko
11,ڀروسو,ڀروسو,NOUN,NN,XPOS =,Pronunciation = bharwaso
12,ئي,ئي,ADV,RB,XPOS =,Pronunciation = Ee
13,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
14,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
15,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,زرداري,زرداري,PROPN,NNP,XPOS =,Pronunciation = Zardari
2,نوازشريف,نوازشريف,PROPN,NNP,XPOS =,Pronunciation = Nawaz shareef
3,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
4,نه,نه,ADV,RB,XPOS =,Pronunciation = Na
5,مليو,مل,VERB,VBD,XPOS =,Pronunciation = Milyo
6,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
7,زال,زال,NOUN,NN,XPOS =,Pronunciation = Zaal
8,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
9,مڙس,مڙس,NOUN,NN,XPOS =,Pronunciation = Murrs
10,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
11,خوش,خوش,ADJ,JJ,XPOS =,Pronunciation = Khush
12,رهڻ,ره,VERB,VB,XPOS =,Rahan
13,به,به,ADP,IN,XPOS =,Bi
14,عبادت,عبادت,NOUN,NN,XPOS =,Pronunciation = Ibaadat
15,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
16,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,روشني,روشن,NOUN,NN,XPOS =,Pronunciation = Roshni
2,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
3,پاڻي,پاڻي,NOUN,NN,XPOS =,Pronunciation = paani
4,کانسواءِ,کان,ADP,IN,XPOS =,Pronunciation = khaansiwaae
5,زمين,زمين,NOUN,NN,XPOS =,Pronunciation = Zameen
6,تي,تي,ADP,PRP,XPOS =,Pronunciation = Te
7,انسان,انسان,NOUN,NN,XPOS =,Pronunciation = Insaan
8,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
9,وجود,وجود,NOUN,NN,XPOS =,Pronunciation = Wujood
10,ناممڪن,ناممڪن,ADJ,JJ,XPOS =,Pronunciation = Naamumkin
11,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
12,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,روزانو,روز,ADV,RB,XPOS =,Pronunciation = Rozano
2,سير,سير,NOUN,NN,XPOS =,Pronunciation = Ser
3,ڪرڻ,ڪر,VERB,VB,XPOS =,Pronunciation = karan
4,گھرجي,گھرج,AUX,VB,XPOS =,Pronunciation = ghurjay
5,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,روزانو,روز,ADV,RB,XPOS =,Pronunciation = Rozano
2,پنڌ,پنڌ,NOUN,NN,XPOS =,Pronunciation = pandh
3,ڪرڻ,ڪر,VERB,VB,XPOS =,Pronunciation = karan
4,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
5,ماڻهو,ماڻهو,NOUN,NN,XPOS =,Pronunciation = Maanhoo
6,بيمارين,بيمار,NOUN,NNS,XPOS =,Pronunciation = Beemaarian
7,کان,کان,ADP,IN,XPOS =,Pronunciation = khaan
8,بچي,بچ,VERB,VB,XPOS =,Pronunciation = Bachay
9,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,ڌڻي,ڌڻي,PROPN,NNP,XPOS =,Pronunciation = dhanni
2,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
3,مهرباني,مهربان,NOUN,NN,XPOS =,Pronunciation = Mehrbaani
4,سان,سان,ADP,IN,XPOS =,Pronunciation = Saan
5,ڪمپيوٽر,ڪمپيوٽر,PROPN,NNP,XPOS =,Pronunciation = computer
6,تي,تي,ADP,PRP,XPOS =,Pronunciation = Te
7,سنڌي,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindhi
8,فونٽ,فونٽ,NOUN,NN,XPOS =,Pronunciation = Font
9,بهتر,بهتر,ADJ,JJ,XPOS =,Pronunciation = Behtar
10,مقدار,مقدار,NOUN,NN,XPOS =,Pronunciation = Miqdaar
11,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
12,موجود,موجود,ADJ,JJ,XPOS =,Pronunciation = Mojood
13,آهن,آهي,AUX,VB,XPOS =,Pronunciation = Aahin
14,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,ڊان,ڊان,PROPN,NNP,XPOS =,Pronunciation = Dawn
2,اخبار,خبر,NOUN,NN,XPOS =,Pronunciation = Akhbaar
3,سنڌ,سنڌ,PROPN,NNP,XPOS =,Pronunciation = Sindh
4,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
5,هر,هر,DET,DT,XPOS =,Pronunciation = Har
6,شهر,شهر,NOUN,NN,XPOS =,Pronunciation = Shahar
7,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
8,ملي,مل,VERB,VB,XPOS =,Pronunciation = Milay
9,ٿي,ٿي,VERB,VB,XPOS =,Pronunciation = thee
10,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,دولت,دولت,NOUN,NN,XPOS =,Pronunciation = Doast
2,حاصل,حاصل,NOUN,NN,XPOS =,Pronunciation = Haasil
3,ڪرڻ,ڪر,VERB,VB,XPOS =,Pronunciation = karan
4,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
5,لالچ,لالچ,NOUN,NN,XPOS =,Pronunciation = Laalach
6,۾,۾,ADP,IN,XPOS =,Pronunciation = Me
7,انسان,انسان,NOUN,NN,XPOS =,Pronunciation = Insaan
8,پاڻ,پاڻ,PRON,PRP,XPOS =,Pronunciation = paan
9,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
10,ڀي,ڀي,X,-,XPOS =,Pronunciation = bhe
11,وساري,وسار,VERB,VB,XPOS =,Pronunciation = Wisaaray
12,ڇڏي,ڇڏ,VERB,VB,XPOS =,Pronunciation = chhaday
13,ٿو,ٿو,VERB,VB,XPOS =,Pronunciation = tho
14,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,دهشتگردي,دهشت,NOUN,NN,XPOS =,Pronunciation = Dahshatgardi
2,پوري,پوري,ADJ,JJ,XPOS =,Pronunciation = poori
3,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
4,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
5,پريشان,پريشان,ADJ,JJ,XPOS =,Pronunciation = preshaan
6,ڪيو,ڪيو,VERB,VB,XPOS =,Pronunciation = kayo
7,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
8,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
2,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
3,زندگي,زندگي,NOUN,NN,XPOS =,Pronunciation = Zindagi
4,عارضي,عارضي,ADJ,JJ,XPOS =,Pronunciation = Aarzi
5,آهي,آهي,AUX,VB,XPOS =,Pronunciation = Aahay
6,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,دنيا,دنيا,NOUN,NN,XPOS =,Pronunciation = Duniyaa
2,جو,جو,ADP,IN,XPOS =,Pronunciation = Jo
3,هر,هر,DET,DT,XPOS =,Pronunciation = Har
4,ملڪ,ملڪ,NOUN,NN,XPOS =,Pronunciation = Mulk
5,پنهنجي,پنهنجي,PRON,PRP,XPOS =,Pronunciation = Pahenji
6,تعليمي,تعليم,ADJ,JJ,XPOS =,Pronunciation = Taleemi
7,نظام,نظام,NOUN,NN,XPOS =,Pronunciation = Nizaam
8,کي,کي,ADP,IN,XPOS =,Pronunciation = khe
9,بهتر,بهتر,ADJ,JJ,XPOS =,Pronunciation = Behtar
10,ڪرڻ,ڪر,VERB,VB,XPOS =,Pronunciation = karan
11,جي,جي,ADP,IN,XPOS =,Pronunciation = Je
12,ڪوشش,ڪوشش,NOUN,NN,XPOS =,Pronunciation = koshish
13,ڪري,ڪر,VERB,VB,XPOS =,Pronunciation = karay
14,پيو,پيو,VERB,VB,XPOS =,Pronunciation = payo
15,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,دلدار,دل,PROPN,NNP,XPOS =,Pronunciation = Dildaar
2,۽,۽,CONJ,CC,XPOS =,Pronunciation = Aen
3,اسلم,اسلم,PROPN,NNP,XPOS =,Pronunciation = Aslam
4,گڏجي,گڏ,ADV,RB,XPOS =,Pronunciation = Gadd
5,پڙهن,پڙه,VERB,VB,XPOS =,Pronunciation = Parhan
6,ٿا,ٿو,VERB,VB,XPOS =,Pronunciation = thaa
7,.,.,PERIOD,-,XPOS =,Pronunciation = Pooro Dam
1,خودغرض,خودغرض,NOUN,NN,XPOS =,Pronunciation = Khudgurz
2,انسان,انسان,NOUN,NN,XPOS =,Pronunciation = Insaan
3,ڪنهن,ڪنهن,DET,DT,XPOS =,Pronunciation = kehn
